Sample in Buffer,Sample in Window,TRIGGER,u_dac_/conf[15:0],u_dac_/z_sync[2:0],u_dac_/cnt_delay[15:0],u_dac_/dac_cnt[12:0],u_dac_/dac_ram_addr[12:0],u_dac_/dac_ram_odata[15:0],u_dac_/tt_odat[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
6312,6312,0,0000,0,0000,08a5,08a5,0000,0000
6313,6313,0,0000,0,0000,08a6,08a6,0000,0000
6314,6314,0,0000,0,0000,08a7,08a7,0000,0000
6315,6315,0,0000,0,0000,08a8,08a8,0000,0000
6316,6316,0,0000,0,0000,08a9,08a9,0000,0000
6317,6317,0,0000,0,0000,08aa,08aa,0000,0000
6318,6318,0,0000,0,0000,08ab,08ab,0000,0000
6319,6319,0,0000,0,0000,08ac,08ac,0000,0000
6320,6320,0,0000,0,0000,08ad,08ad,0000,0000
6321,6321,0,0000,0,0000,08ae,08ae,0000,0000
6322,6322,0,0000,0,0000,08af,08af,0000,0000
6323,6323,0,0000,0,0000,08b0,08b0,0000,0000
6324,6324,0,0000,0,0000,08b1,08b1,0000,0000
6325,6325,0,0000,0,0000,08b2,08b2,0000,0000
6326,6326,0,0000,0,0000,08b3,08b3,0000,0000
6327,6327,0,0000,0,0000,08b4,08b4,0000,0000
6328,6328,0,0000,0,0000,08b5,08b5,0000,0000
6329,6329,0,0000,0,0000,08b6,08b6,0000,0000
6330,6330,0,0000,0,0000,08b7,08b7,0000,0000
6331,6331,0,0000,0,0000,08b8,08b8,0000,0000
6332,6332,0,0000,0,0000,08b9,08b9,0000,0000
6333,6333,0,0000,0,0000,08ba,08ba,0000,0000
6334,6334,0,0000,0,0000,08bb,08bb,0000,0000
6335,6335,0,0000,0,0000,08bc,08bc,0000,0000
6336,6336,0,0000,0,0000,08bd,08bd,0000,0000
6337,6337,0,0000,0,0000,08be,08be,0000,0000
6338,6338,0,0000,0,0000,08bf,08bf,0000,0000
6339,6339,0,0000,0,0000,08c0,08c0,0000,0000
6340,6340,0,0000,0,0000,08c1,08c1,0000,0000
6341,6341,0,0000,0,0000,08c2,08c2,0000,0000
6342,6342,0,0000,0,0000,08c3,08c3,0000,0000
6343,6343,0,0000,0,0000,08c4,08c4,0000,0000
6344,6344,0,0000,0,0000,08c5,08c5,0000,0000
6345,6345,0,0000,0,0000,08c6,08c6,0000,0000
6346,6346,0,0000,0,0000,08c7,08c7,0000,0000
6347,6347,0,0000,0,0000,08c8,08c8,0000,0000
6348,6348,0,0000,0,0000,08c9,08c9,0000,0000
6349,6349,0,0000,0,0000,08ca,08ca,0000,0000
6350,6350,0,0000,0,0000,08cb,08cb,0000,0000
6351,6351,0,0000,0,0000,08cc,08cc,0000,0000
6352,6352,0,0000,0,0000,08cd,08cd,0000,0000
6353,6353,0,0000,0,0000,08ce,08ce,0000,0000
6354,6354,0,0000,0,0000,08cf,08cf,0000,0000
6355,6355,0,0000,0,0000,08d0,08d0,0000,0000
6356,6356,0,0000,0,0000,08d1,08d1,0000,0000
6357,6357,0,0000,0,0000,08d2,08d2,0000,0000
6358,6358,0,0000,0,0000,08d3,08d3,0000,0000
6359,6359,0,0000,0,0000,08d4,08d4,0000,0000
6360,6360,0,0000,0,0000,08d5,08d5,0000,0000
6361,6361,0,0000,0,0000,08d6,08d6,0000,0000
6362,6362,0,0000,0,0000,08d7,08d7,0000,0000
6363,6363,0,0000,0,0000,08d8,08d8,0000,0000
6364,6364,0,0000,0,0000,08d9,08d9,0000,0000
6365,6365,0,0000,0,0000,08da,08da,0000,0000
6366,6366,0,0000,0,0000,08db,08db,0000,0000
6367,6367,0,0000,0,0000,08dc,08dc,0000,0000
6368,6368,0,0000,0,0000,08dd,08dd,0000,0000
6369,6369,0,0000,0,0000,08de,08de,0000,0000
6370,6370,0,0000,0,0000,08df,08df,0000,0000
6371,6371,0,0000,0,0000,08e0,08e0,0000,0000
6372,6372,0,0000,0,0000,08e1,08e1,0000,0000
6373,6373,0,0000,0,0000,08e2,08e2,0000,0000
6374,6374,0,0000,0,0000,08e3,08e3,0000,0000
6375,6375,0,0000,0,0000,08e4,08e4,0000,0000
6376,6376,0,0000,0,0000,08e5,08e5,0000,0000
6377,6377,0,0000,0,0000,08e6,08e6,0000,0000
6378,6378,0,0000,0,0000,08e7,08e7,0000,0000
6379,6379,0,0000,0,0000,08e8,08e8,0000,0000
6380,6380,0,0000,0,0000,08e9,08e9,0000,0000
6381,6381,0,0000,0,0000,08ea,08ea,0000,0000
6382,6382,0,0000,0,0000,08eb,08eb,0000,0000
6383,6383,0,0000,0,0000,08ec,08ec,0000,0000
6384,6384,0,0000,0,0000,08ed,08ed,0000,0000
6385,6385,0,0000,0,0000,08ee,08ee,0000,0000
6386,6386,0,0000,0,0000,08ef,08ef,0000,0000
6387,6387,0,0000,0,0000,08f0,08f0,0000,0000
6388,6388,0,0000,0,0000,08f1,08f1,0000,0000
6389,6389,0,0000,0,0000,08f2,08f2,0000,0000
6390,6390,0,0000,0,0000,08f3,08f3,0000,0000
6391,6391,0,0000,0,0000,08f4,08f4,0000,0000
6392,6392,0,0000,0,0000,08f5,08f5,0000,0000
6393,6393,0,0000,0,0000,08f6,08f6,0000,0000
6394,6394,0,0000,0,0000,08f7,08f7,0000,0000
6395,6395,0,0000,0,0000,08f8,08f8,0000,0000
6396,6396,0,0000,0,0000,08f9,08f9,0000,0000
6397,6397,0,0000,0,0000,08fa,08fa,0000,0000
6398,6398,0,0000,0,0000,08fb,08fb,0000,0000
6399,6399,0,0000,0,0000,08fc,08fc,0000,0000
6400,6400,0,0000,0,0000,08fd,08fd,0000,0000
6401,6401,0,0000,0,0000,08fe,08fe,0000,0000
6402,6402,0,0000,0,0000,08ff,08ff,0000,0000
6403,6403,0,0000,0,0000,0900,0900,0000,0000
6404,6404,0,0000,0,0000,0901,0901,0000,0000
6405,6405,0,0000,0,0000,0902,0902,0000,0000
6406,6406,0,0000,0,0000,0903,0903,0000,0000
6407,6407,0,0000,0,0000,0904,0904,0000,0000
6408,6408,0,0000,0,0000,0905,0905,0000,0000
6409,6409,0,0000,0,0000,0906,0906,0000,0000
6410,6410,0,0000,0,0000,0907,0907,0000,0000
6411,6411,0,0000,0,0000,0908,0908,0000,0000
6412,6412,0,0000,0,0000,0909,0909,0000,0000
6413,6413,0,0000,0,0000,090a,090a,0000,0000
6414,6414,0,0000,0,0000,090b,090b,0000,0000
6415,6415,0,0000,0,0000,090c,090c,0000,0000
6416,6416,0,0000,0,0000,090d,090d,0000,0000
6417,6417,0,0000,0,0000,090e,090e,0000,0000
6418,6418,0,0000,0,0000,090f,090f,0000,0000
6419,6419,0,0000,0,0000,0910,0910,0000,0000
6420,6420,0,0000,0,0000,0911,0911,0000,0000
6421,6421,0,0000,0,0000,0912,0912,0000,0000
6422,6422,0,0000,0,0000,0913,0913,0000,0000
6423,6423,0,0000,0,0000,0914,0914,0000,0000
6424,6424,0,0000,0,0000,0915,0915,0000,0000
6425,6425,0,0000,0,0000,0916,0916,0000,0000
6426,6426,0,0000,0,0000,0917,0917,0000,0000
6427,6427,0,0000,0,0000,0918,0918,0000,0000
6428,6428,0,0000,0,0000,0919,0919,0000,0000
6429,6429,0,0000,0,0000,091a,091a,0000,0000
6430,6430,0,0000,0,0000,091b,091b,0000,0000
6431,6431,0,0000,0,0000,091c,091c,0000,0000
6432,6432,0,0000,0,0000,091d,091d,0000,0000
6433,6433,0,0000,0,0000,091e,091e,0000,0000
6434,6434,0,0000,0,0000,091f,091f,0000,0000
6435,6435,0,0000,0,0000,0920,0920,0000,0000
6436,6436,0,0000,0,0000,0921,0921,0000,0000
6437,6437,0,0000,0,0000,0922,0922,0000,0000
6438,6438,0,0000,0,0000,0923,0923,0000,0000
6439,6439,0,0000,0,0000,0924,0924,0000,0000
6440,6440,0,0000,0,0000,0925,0925,0000,0000
6441,6441,0,0000,0,0000,0926,0926,0000,0000
6442,6442,0,0000,0,0000,0927,0927,0000,0000
6443,6443,0,0000,0,0000,0928,0928,0000,0000
6444,6444,0,0000,0,0000,0929,0929,0000,0000
6445,6445,0,0000,0,0000,092a,092a,0000,0000
6446,6446,0,0000,0,0000,092b,092b,0000,0000
6447,6447,0,0000,0,0000,092c,092c,0000,0000
6448,6448,0,0000,0,0000,092d,092d,0000,0000
6449,6449,0,0000,0,0000,092e,092e,0000,0000
6450,6450,0,0000,0,0000,092f,092f,0000,0000
6451,6451,0,0000,0,0000,0930,0930,0000,0000
6452,6452,0,0000,0,0000,0931,0931,0000,0000
6453,6453,0,0000,0,0000,0932,0932,0000,0000
6454,6454,0,0000,0,0000,0933,0933,0000,0000
6455,6455,0,0000,0,0000,0934,0934,0000,0000
6456,6456,0,0000,0,0000,0935,0935,0000,0000
6457,6457,0,0000,0,0000,0936,0936,0000,0000
6458,6458,0,0000,0,0000,0937,0937,0000,0000
6459,6459,0,0000,0,0000,0938,0938,0000,0000
6460,6460,0,0000,0,0000,0939,0939,0000,0000
6461,6461,0,0000,0,0000,093a,093a,0000,0000
6462,6462,0,0000,0,0000,093b,093b,0000,0000
6463,6463,0,0000,0,0000,093c,093c,0000,0000
6464,6464,0,0000,0,0000,093d,093d,0000,0000
6465,6465,0,0000,0,0000,093e,093e,0000,0000
6466,6466,0,0000,0,0000,093f,093f,0000,0000
6467,6467,0,0000,0,0000,0940,0940,0000,0000
6468,6468,0,0000,0,0000,0941,0941,0000,0000
6469,6469,0,0000,0,0000,0942,0942,0000,0000
6470,6470,0,0000,0,0000,0943,0943,0000,0000
6471,6471,0,0000,0,0000,0944,0944,0000,0000
6472,6472,0,0000,0,0000,0945,0945,0000,0000
6473,6473,0,0000,0,0000,0946,0946,0000,0000
6474,6474,0,0000,0,0000,0947,0947,0000,0000
6475,6475,0,0000,0,0000,0948,0948,0000,0000
6476,6476,0,0000,0,0000,0949,0949,0000,0000
6477,6477,0,0000,0,0000,094a,094a,0000,0000
6478,6478,0,0000,0,0000,094b,094b,0000,0000
6479,6479,0,0000,0,0000,094c,094c,0000,0000
6480,6480,0,0000,0,0000,094d,094d,0000,0000
6481,6481,0,0000,0,0000,094e,094e,0000,0000
6482,6482,0,0000,0,0000,094f,094f,0000,0000
6483,6483,0,0000,0,0000,0950,0950,0000,0000
6484,6484,0,0000,0,0000,0951,0951,0000,0000
6485,6485,0,0000,0,0000,0952,0952,0000,0000
6486,6486,0,0000,0,0000,0953,0953,0000,0000
6487,6487,0,0000,0,0000,0954,0954,0000,0000
6488,6488,0,0000,0,0000,0955,0955,0000,0000
6489,6489,0,0000,0,0000,0956,0956,0000,0000
6490,6490,0,0000,0,0000,0957,0957,0000,0000
6491,6491,0,0000,0,0000,0958,0958,0000,0000
6492,6492,0,0000,0,0000,0959,0959,0000,0000
6493,6493,0,0000,0,0000,095a,095a,0000,0000
6494,6494,0,0000,0,0000,095b,095b,0000,0000
6495,6495,0,0000,0,0000,095c,095c,0000,0000
6496,6496,0,0000,0,0000,095d,095d,0000,0000
6497,6497,0,0000,0,0000,095e,095e,0000,0000
6498,6498,0,0000,0,0000,095f,095f,0000,0000
6499,6499,0,0000,0,0000,0960,0960,0000,0000
6500,6500,0,0000,0,0000,0961,0961,0000,0000
6501,6501,0,0000,0,0000,0962,0962,0000,0000
6502,6502,0,0000,0,0000,0963,0963,0000,0000
6503,6503,0,0000,0,0000,0964,0964,0000,0000
6504,6504,0,0000,0,0000,0965,0965,0000,0000
6505,6505,0,0000,0,0000,0966,0966,0000,0000
6506,6506,0,0000,0,0000,0967,0967,0000,0000
6507,6507,0,0000,0,0000,0968,0968,0000,0000
6508,6508,0,0000,0,0000,0969,0969,0000,0000
6509,6509,0,0000,0,0000,096a,096a,0000,0000
6510,6510,0,0000,0,0000,096b,096b,0000,0000
6511,6511,0,0000,0,0000,096c,096c,0000,0000
6512,6512,0,0000,0,0000,096d,096d,0000,0000
6513,6513,0,0000,0,0000,096e,096e,0000,0000
6514,6514,0,0000,0,0000,096f,096f,0000,0000
6515,6515,0,0000,0,0000,0970,0970,0000,0000
6516,6516,0,0000,0,0000,0971,0971,0000,0000
6517,6517,0,0000,0,0000,0972,0972,0000,0000
6518,6518,0,0000,0,0000,0973,0973,0000,0000
6519,6519,0,0000,0,0000,0974,0974,0000,0000
6520,6520,0,0000,0,0000,0975,0975,0000,0000
6521,6521,0,0000,0,0000,0976,0976,0000,0000
6522,6522,0,0000,0,0000,0977,0977,0000,0000
6523,6523,0,0000,0,0000,0978,0978,0000,0000
6524,6524,0,0000,0,0000,0979,0979,0000,0000
6525,6525,0,0000,0,0000,097a,097a,0000,0000
6526,6526,0,0000,0,0000,097b,097b,0000,0000
6527,6527,0,0000,0,0000,097c,097c,0000,0000
6528,6528,0,0000,0,0000,097d,097d,0000,0000
6529,6529,0,0000,0,0000,097e,097e,0000,0000
6530,6530,0,0000,0,0000,097f,097f,0000,0000
6531,6531,0,0000,0,0000,0980,0980,0000,0000
6532,6532,0,0000,0,0000,0981,0981,0000,0000
6533,6533,0,0000,0,0000,0982,0982,0000,0000
6534,6534,0,0000,0,0000,0983,0983,0000,0000
6535,6535,0,0000,0,0000,0984,0984,0000,0000
6536,6536,0,0000,0,0000,0985,0985,0000,0000
6537,6537,0,0000,0,0000,0986,0986,0000,0000
6538,6538,0,0000,0,0000,0987,0987,0000,0000
6539,6539,0,0000,0,0000,0988,0988,0000,0000
6540,6540,0,0000,0,0000,0989,0989,0000,0000
6541,6541,0,0000,0,0000,098a,098a,0000,0000
6542,6542,0,0000,0,0000,098b,098b,0000,0000
6543,6543,0,0000,0,0000,098c,098c,0000,0000
6544,6544,0,0000,0,0000,098d,098d,0000,0000
6545,6545,0,0000,0,0000,098e,098e,0000,0000
6546,6546,0,0000,0,0000,098f,098f,0000,0000
6547,6547,0,0000,0,0000,0990,0990,0000,0000
6548,6548,0,0000,0,0000,0991,0991,0000,0000
6549,6549,0,0000,0,0000,0992,0992,0000,0000
6550,6550,0,0000,0,0000,0993,0993,0000,0000
6551,6551,0,0000,0,0000,0994,0994,0000,0000
6552,6552,0,0000,0,0000,0995,0995,0000,0000
6553,6553,0,0000,0,0000,0996,0996,0000,0000
6554,6554,0,0000,0,0000,0997,0997,0000,0000
6555,6555,0,0000,0,0000,0998,0998,0000,0000
6556,6556,0,0000,0,0000,0999,0999,0000,0000
6557,6557,0,0000,0,0000,099a,099a,0000,0000
6558,6558,0,0000,0,0000,099b,099b,0000,0000
6559,6559,0,0000,0,0000,099c,099c,0000,0000
6560,6560,0,0000,0,0000,099d,099d,0000,0000
6561,6561,0,0000,0,0000,099e,099e,0000,0000
6562,6562,0,0000,0,0000,099f,099f,0000,0000
6563,6563,0,0000,0,0000,09a0,09a0,0000,0000
6564,6564,0,0000,0,0000,09a1,09a1,0000,0000
6565,6565,0,0000,0,0000,09a2,09a2,0000,0000
6566,6566,0,0000,0,0000,09a3,09a3,0000,0000
6567,6567,0,0000,0,0000,09a4,09a4,0000,0000
6568,6568,0,0000,0,0000,09a5,09a5,0000,0000
6569,6569,0,0000,0,0000,09a6,09a6,0000,0000
6570,6570,0,0000,0,0000,09a7,09a7,0000,0000
6571,6571,0,0000,0,0000,09a8,09a8,0000,0000
6572,6572,0,0000,0,0000,09a9,09a9,0000,0000
6573,6573,0,0000,0,0000,09aa,09aa,0000,0000
6574,6574,0,0000,0,0000,09ab,09ab,0000,0000
6575,6575,0,0000,0,0000,09ac,09ac,0000,0000
6576,6576,0,0000,0,0000,09ad,09ad,0000,0000
6577,6577,0,0000,0,0000,09ae,09ae,0000,0000
6578,6578,0,0000,0,0000,09af,09af,0000,0000
6579,6579,0,0000,0,0000,09b0,09b0,0000,0000
6580,6580,0,0000,0,0000,09b1,09b1,0000,0000
6581,6581,0,0000,0,0000,09b2,09b2,0000,0000
6582,6582,0,0000,0,0000,09b3,09b3,0000,0000
6583,6583,0,0000,0,0000,09b4,09b4,0000,0000
6584,6584,0,0000,0,0000,09b5,09b5,0000,0000
6585,6585,0,0000,0,0000,09b6,09b6,0000,0000
6586,6586,0,0000,0,0000,09b7,09b7,0000,0000
6587,6587,0,0000,0,0000,09b8,09b8,0000,0000
6588,6588,0,0000,0,0000,09b9,09b9,0000,0000
6589,6589,0,0000,0,0000,09ba,09ba,0000,0000
6590,6590,0,0000,0,0000,09bb,09bb,0000,0000
6591,6591,0,0000,0,0000,09bc,09bc,0000,0000
6592,6592,0,0000,0,0000,09bd,09bd,0000,0000
6593,6593,0,0000,0,0000,09be,09be,0000,0000
6594,6594,0,0000,0,0000,09bf,09bf,0000,0000
6595,6595,0,0000,0,0000,09c0,09c0,0000,0000
6596,6596,0,0000,0,0000,09c1,09c1,0000,0000
6597,6597,0,0000,0,0000,09c2,09c2,0000,0000
6598,6598,0,0000,0,0000,09c3,09c3,0000,0000
6599,6599,0,0000,0,0000,09c4,09c4,0000,0000
6600,6600,0,0000,0,0000,09c5,09c5,0000,0000
6601,6601,0,0000,0,0000,09c6,09c6,0000,0000
6602,6602,0,0000,0,0000,09c7,09c7,0000,0000
6603,6603,0,0000,0,0000,09c8,09c8,0000,0000
6604,6604,0,0000,0,0000,09c9,09c9,0000,0000
6605,6605,0,0000,0,0000,09ca,09ca,0000,0000
6606,6606,0,0000,0,0000,09cb,09cb,0000,0000
6607,6607,0,0000,0,0000,09cc,09cc,0000,0000
6608,6608,0,0000,0,0000,09cd,09cd,0000,0000
6609,6609,0,0000,0,0000,09ce,09ce,0000,0000
6610,6610,0,0000,0,0000,09cf,09cf,0000,0000
6611,6611,0,0000,0,0000,09d0,09d0,0000,0000
6612,6612,0,0000,0,0000,09d1,09d1,0000,0000
6613,6613,0,0000,0,0000,09d2,09d2,0000,0000
6614,6614,0,0000,0,0000,09d3,09d3,0000,0000
6615,6615,0,0000,0,0000,09d4,09d4,0000,0000
6616,6616,0,0000,0,0000,09d5,09d5,0000,0000
6617,6617,0,0000,0,0000,09d6,09d6,0000,0000
6618,6618,0,0000,0,0000,09d7,09d7,0000,0000
6619,6619,0,0000,0,0000,09d8,09d8,0000,0000
6620,6620,0,0000,0,0000,09d9,09d9,0000,0000
6621,6621,0,0000,0,0000,09da,09da,0000,0000
6622,6622,0,0000,0,0000,09db,09db,0000,0000
6623,6623,0,0000,0,0000,09dc,09dc,0000,0000
6624,6624,0,0000,0,0000,09dd,09dd,0000,0000
6625,6625,0,0000,0,0000,09de,09de,0000,0000
6626,6626,0,0000,0,0000,09df,09df,0000,0000
6627,6627,0,0000,0,0000,09e0,09e0,0000,0000
6628,6628,0,0000,0,0000,09e1,09e1,0000,0000
6629,6629,0,0000,0,0000,09e2,09e2,0000,0000
6630,6630,0,0000,0,0000,09e3,09e3,0000,0000
6631,6631,0,0000,0,0000,09e4,09e4,0000,0000
6632,6632,0,0000,0,0000,09e5,09e5,0000,0000
6633,6633,0,0000,0,0000,09e6,09e6,0000,0000
6634,6634,0,0000,0,0000,09e7,09e7,0000,0000
6635,6635,0,0000,0,0000,09e8,09e8,0000,0000
6636,6636,0,0000,0,0000,09e9,09e9,0000,0000
6637,6637,0,0000,0,0000,09ea,09ea,0000,0000
6638,6638,0,0000,0,0000,09eb,09eb,0000,0000
6639,6639,0,0000,0,0000,09ec,09ec,0000,0000
6640,6640,0,0000,0,0000,09ed,09ed,0000,0000
6641,6641,0,0000,0,0000,09ee,09ee,0000,0000
6642,6642,0,0000,0,0000,09ef,09ef,0000,0000
6643,6643,0,0000,0,0000,09f0,09f0,0000,0000
6644,6644,0,0000,0,0000,09f1,09f1,0000,0000
6645,6645,0,0000,0,0000,09f2,09f2,0000,0000
6646,6646,0,0000,0,0000,09f3,09f3,0000,0000
6647,6647,0,0000,0,0000,09f4,09f4,0000,0000
6648,6648,0,0000,0,0000,09f5,09f5,0000,0000
6649,6649,0,0000,0,0000,09f6,09f6,0000,0000
6650,6650,0,0000,0,0000,09f7,09f7,0000,0000
6651,6651,0,0000,0,0000,09f8,09f8,0000,0000
6652,6652,0,0000,0,0000,09f9,09f9,0000,0000
6653,6653,0,0000,0,0000,09fa,09fa,0000,0000
6654,6654,0,0000,0,0000,09fb,09fb,0000,0000
6655,6655,0,0000,0,0000,09fc,09fc,0000,0000
6656,6656,0,0000,0,0000,09fd,09fd,0000,0000
6657,6657,0,0000,0,0000,09fe,09fe,0000,0000
6658,6658,0,0000,0,0000,09ff,09ff,0000,0000
6659,6659,0,0000,0,0000,0a00,0a00,0000,0000
6660,6660,0,0000,0,0000,0a01,0a01,0000,0000
6661,6661,0,0000,0,0000,0a02,0a02,0000,0000
6662,6662,0,0000,0,0000,0a03,0a03,0000,0000
6663,6663,0,0000,0,0000,0a04,0a04,0000,0000
6664,6664,0,0000,0,0000,0a05,0a05,0000,0000
6665,6665,0,0000,0,0000,0a06,0a06,0000,0000
6666,6666,0,0000,0,0000,0a07,0a07,0000,0000
6667,6667,0,0000,0,0000,0a08,0a08,0000,0000
6668,6668,0,0000,0,0000,0a09,0a09,0000,0000
6669,6669,0,0000,0,0000,0a0a,0a0a,0000,0000
6670,6670,0,0000,0,0000,0a0b,0a0b,0000,0000
6671,6671,0,0000,0,0000,0a0c,0a0c,0000,0000
6672,6672,0,0000,0,0000,0a0d,0a0d,0000,0000
6673,6673,0,0000,0,0000,0a0e,0a0e,0000,0000
6674,6674,0,0000,0,0000,0a0f,0a0f,0000,0000
6675,6675,0,0000,0,0000,0a10,0a10,0000,0000
6676,6676,0,0000,0,0000,0a11,0a11,0000,0000
6677,6677,0,0000,0,0000,0a12,0a12,0000,0000
6678,6678,0,0000,0,0000,0a13,0a13,0000,0000
6679,6679,0,0000,0,0000,0a14,0a14,0000,0000
6680,6680,0,0000,0,0000,0a15,0a15,0000,0000
6681,6681,0,0000,0,0000,0a16,0a16,0000,0000
6682,6682,0,0000,0,0000,0a17,0a17,0000,0000
6683,6683,0,0000,0,0000,0a18,0a18,0000,0000
6684,6684,0,0000,0,0000,0a19,0a19,0000,0000
6685,6685,0,0000,0,0000,0a1a,0a1a,0000,0000
6686,6686,0,0000,0,0000,0a1b,0a1b,0000,0000
6687,6687,0,0000,0,0000,0a1c,0a1c,0000,0000
6688,6688,0,0000,0,0000,0a1d,0a1d,0000,0000
6689,6689,0,0000,0,0000,0a1e,0a1e,0000,0000
6690,6690,0,0000,0,0000,0a1f,0a1f,0000,0000
6691,6691,0,0000,0,0000,0a20,0a20,0000,0000
6692,6692,0,0000,0,0000,0a21,0a21,0000,0000
6693,6693,0,0000,0,0000,0a22,0a22,0000,0000
6694,6694,0,0000,0,0000,0a23,0a23,0000,0000
6695,6695,0,0000,0,0000,0a24,0a24,0000,0000
6696,6696,0,0000,0,0000,0a25,0a25,0000,0000
6697,6697,0,0000,0,0000,0a26,0a26,0000,0000
6698,6698,0,0000,0,0000,0a27,0a27,0000,0000
6699,6699,0,0000,0,0000,0a28,0a28,0000,0000
6700,6700,0,0000,0,0000,0a29,0a29,0000,0000
6701,6701,0,0000,0,0000,0a2a,0a2a,0000,0000
6702,6702,0,0000,0,0000,0a2b,0a2b,0000,0000
6703,6703,0,0000,0,0000,0a2c,0a2c,0000,0000
6704,6704,0,0000,0,0000,0a2d,0a2d,0000,0000
6705,6705,0,0000,0,0000,0a2e,0a2e,0000,0000
6706,6706,0,0000,0,0000,0a2f,0a2f,0000,0000
6707,6707,0,0000,0,0000,0a30,0a30,0000,0000
6708,6708,0,0000,0,0000,0a31,0a31,0000,0000
6709,6709,0,0000,0,0000,0a32,0a32,0000,0000
6710,6710,0,0000,0,0000,0a33,0a33,0000,0000
6711,6711,0,0000,0,0000,0a34,0a34,0000,0000
6712,6712,0,0000,0,0000,0a35,0a35,0000,0000
6713,6713,0,0000,0,0000,0a36,0a36,0000,0000
6714,6714,0,0000,0,0000,0a37,0a37,0000,0000
6715,6715,0,0000,0,0000,0a38,0a38,0000,0000
6716,6716,0,0000,0,0000,0a39,0a39,0000,0000
6717,6717,0,0000,0,0000,0a3a,0a3a,0000,0000
6718,6718,0,0000,0,0000,0a3b,0a3b,0000,0000
6719,6719,0,0000,0,0000,0a3c,0a3c,0000,0000
6720,6720,0,0000,0,0000,0a3d,0a3d,0000,0000
6721,6721,0,0000,0,0000,0a3e,0a3e,0000,0000
6722,6722,0,0000,0,0000,0a3f,0a3f,0000,0000
6723,6723,0,0000,0,0000,0a40,0a40,0000,0000
6724,6724,0,0000,0,0000,0a41,0a41,0000,0000
6725,6725,0,0000,0,0000,0a42,0a42,0000,0000
6726,6726,0,0000,0,0000,0a43,0a43,0000,0000
6727,6727,0,0000,0,0000,0a44,0a44,0000,0000
6728,6728,0,0000,0,0000,0a45,0a45,0000,0000
6729,6729,0,0000,0,0000,0a46,0a46,0000,0000
6730,6730,0,0000,0,0000,0a47,0a47,0000,0000
6731,6731,0,0000,0,0000,0a48,0a48,0000,0000
6732,6732,0,0000,0,0000,0a49,0a49,0000,0000
6733,6733,0,0000,0,0000,0a4a,0a4a,0000,0000
6734,6734,0,0000,0,0000,0a4b,0a4b,0000,0000
6735,6735,0,0000,0,0000,0a4c,0a4c,0000,0000
6736,6736,0,0000,0,0000,0a4d,0a4d,0000,0000
6737,6737,0,0000,0,0000,0a4e,0a4e,0000,0000
6738,6738,0,0000,0,0000,0a4f,0a4f,0000,0000
6739,6739,0,0000,0,0000,0a50,0a50,0000,0000
6740,6740,0,0000,0,0000,0a51,0a51,0000,0000
6741,6741,0,0000,0,0000,0a52,0a52,0000,0000
6742,6742,0,0000,0,0000,0a53,0a53,0000,0000
6743,6743,0,0000,0,0000,0a54,0a54,0000,0000
6744,6744,0,0000,0,0000,0a55,0a55,0000,0000
6745,6745,0,0000,0,0000,0a56,0a56,0000,0000
6746,6746,0,0000,0,0000,0a57,0a57,0000,0000
6747,6747,0,0000,0,0000,0a58,0a58,0000,0000
6748,6748,0,0000,0,0000,0a59,0a59,0000,0000
6749,6749,0,0000,0,0000,0a5a,0a5a,0000,0000
6750,6750,0,0000,0,0000,0a5b,0a5b,0000,0000
6751,6751,0,0000,0,0000,0a5c,0a5c,0000,0000
6752,6752,0,0000,0,0000,0a5d,0a5d,0000,0000
6753,6753,0,0000,0,0000,0a5e,0a5e,0000,0000
6754,6754,0,0000,0,0000,0a5f,0a5f,0000,0000
6755,6755,0,0000,0,0000,0a60,0a60,0000,0000
6756,6756,0,0000,0,0000,0a61,0a61,0000,0000
6757,6757,0,0000,0,0000,0a62,0a62,0000,0000
6758,6758,0,0000,0,0000,0a63,0a63,0000,0000
6759,6759,0,0000,0,0000,0a64,0a64,0000,0000
6760,6760,0,0000,0,0000,0a65,0a65,0000,0000
6761,6761,0,0000,0,0000,0a66,0a66,0000,0000
6762,6762,0,0000,0,0000,0a67,0a67,0000,0000
6763,6763,0,0000,0,0000,0a68,0a68,0000,0000
6764,6764,0,0000,0,0000,0a69,0a69,0000,0000
6765,6765,0,0000,0,0000,0a6a,0a6a,0000,0000
6766,6766,0,0000,0,0000,0a6b,0a6b,0000,0000
6767,6767,0,0000,0,0000,0a6c,0a6c,0000,0000
6768,6768,0,0000,0,0000,0a6d,0a6d,0000,0000
6769,6769,0,0000,0,0000,0a6e,0a6e,0000,0000
6770,6770,0,0000,0,0000,0a6f,0a6f,0000,0000
6771,6771,0,0000,0,0000,0a70,0a70,0000,0000
6772,6772,0,0000,0,0000,0a71,0a71,0000,0000
6773,6773,0,0000,0,0000,0a72,0a72,0000,0000
6774,6774,0,0000,0,0000,0a73,0a73,0000,0000
6775,6775,0,0000,0,0000,0a74,0a74,0000,0000
6776,6776,0,0000,0,0000,0a75,0a75,0000,0000
6777,6777,0,0000,0,0000,0a76,0a76,0000,0000
6778,6778,0,0000,0,0000,0a77,0a77,0000,0000
6779,6779,0,0000,0,0000,0a78,0a78,0000,0000
